x-axis,2
second,Volt
-1.081250000000e-007,-2.10578e-002
-1.078125000000e-007,-2.54297e-002
-1.075000000000e-007,-3.12588e-002
-1.071875000000e-007,-3.70882e-002
-1.068750000000e-007,-4.00026e-002
-1.065625000000e-007,-4.00026e-002
-1.062500000000e-007,-3.70882e-002
-1.059375000000e-007,-3.12588e-002
-1.056250000000e-007,-2.54297e-002
-1.053125000000e-007,-2.10578e-002
-1.050000000000e-007,-1.96006e-002
-1.046875000000e-007,-2.10578e-002
-1.043750000000e-007,-2.10578e-002
-1.040625000000e-007,-2.25153e-002
-1.037500000000e-007,-2.25153e-002
-1.034375000000e-007,-2.25153e-002
-1.031250000000e-007,-2.25153e-002
-1.028125000000e-007,-2.25153e-002
-1.025000000000e-007,-2.10578e-002
-1.021875000000e-007,-2.10578e-002
-1.018750000000e-007,-2.10578e-002
-1.015625000000e-007,-2.10578e-002
-1.012500000000e-007,-2.10578e-002
-1.009375000000e-007,-2.10578e-002
-1.006250000000e-007,-2.10578e-002
-1.003125000000e-007,-2.10578e-002
-1.000000000000e-007,-2.10578e-002
-9.968750000000e-008,-2.10578e-002
-9.937500000000e-008,-2.10578e-002
-9.906250000000e-008,-2.10578e-002
-9.875000000000e-008,-2.10578e-002
-9.843750000000e-008,-2.10578e-002
-9.812500000000e-008,-2.10578e-002
-9.781250000000e-008,-2.10578e-002
-9.750000000000e-008,-2.10578e-002
-9.718750000000e-008,-2.10578e-002
-9.687500000000e-008,-2.10578e-002
-9.656250000000e-008,-2.10578e-002
-9.625000000000e-008,-2.10578e-002
-9.593750000000e-008,-2.10578e-002
-9.562500000000e-008,-2.10578e-002
-9.531250000000e-008,-2.10578e-002
-9.500000000000e-008,-2.10578e-002
-9.468750000000e-008,-2.10578e-002
-9.437500000000e-008,-2.10578e-002
-9.406250000000e-008,-2.10578e-002
-9.375000000000e-008,-2.10578e-002
-9.343750000000e-008,-2.10578e-002
-9.312500000000e-008,-2.10578e-002
-9.281250000000e-008,-2.10578e-002
-9.250000000000e-008,-2.10578e-002
-9.218750000000e-008,-2.10578e-002
-9.187500000000e-008,-2.10578e-002
-9.156250000000e-008,-2.10578e-002
-9.125000000000e-008,-2.10578e-002
-9.093750000000e-008,-2.10578e-002
-9.062500000000e-008,-2.10578e-002
-9.031250000000e-008,-2.10578e-002
-9.000000000000e-008,-2.10578e-002
-8.968750000000e-008,-2.10578e-002
-8.937500000000e-008,-2.10578e-002
-8.906250000000e-008,-2.10578e-002
-8.875000000000e-008,-2.10578e-002
-8.843750000000e-008,-2.10578e-002
-8.812500000000e-008,-2.10578e-002
-8.781250000000e-008,-2.10578e-002
-8.750000000000e-008,-2.10578e-002
-8.718750000000e-008,-2.10578e-002
-8.687500000000e-008,-2.10578e-002
-8.656250000000e-008,-2.10578e-002
-8.625000000000e-008,-2.10578e-002
-8.593750000000e-008,-2.10578e-002
-8.562500000000e-008,-2.10578e-002
-8.531250000000e-008,-2.10578e-002
-8.500000000000e-008,-2.10578e-002
-8.468750000000e-008,-2.25153e-002
-8.437500000000e-008,-2.25153e-002
-8.406250000000e-008,-2.25153e-002
-8.375000000000e-008,-2.25153e-002
-8.343750000000e-008,-2.25153e-002
-8.312500000000e-008,-2.10578e-002
-8.281250000000e-008,-2.10578e-002
-8.250000000000e-008,-1.96006e-002
-8.218750000000e-008,-2.10578e-002
-8.187500000000e-008,-2.39725e-002
-8.156250000000e-008,-2.68869e-002
-8.125000000000e-008,-3.27163e-002
-8.093750000000e-008,-3.85454e-002
-8.062500000000e-008,-4.29173e-002
-8.031250000000e-008,-4.72891e-002
-8.000000000000e-008,-4.87463e-002
-7.968750000000e-008,-4.87463e-002
-7.937500000000e-008,-4.87463e-002
-7.906250000000e-008,-4.58317e-002
-7.875000000000e-008,-4.29173e-002
-7.843750000000e-008,-3.70882e-002
-7.812500000000e-008,-3.12588e-002
-7.781250000000e-008,-2.68869e-002
-7.750000000000e-008,-2.25153e-002
-7.718750000000e-008,-1.96006e-002
-7.687500000000e-008,-1.96006e-002
-7.656250000000e-008,-2.10578e-002
-7.625000000000e-008,-2.10578e-002
-7.593750000000e-008,-2.25153e-002
-7.562500000000e-008,-2.25153e-002
-7.531250000000e-008,-2.25153e-002
-7.500000000000e-008,-2.25153e-002
-7.468750000000e-008,-2.10578e-002
-7.437500000000e-008,-2.10578e-002
-7.406250000000e-008,-2.10578e-002
-7.375000000000e-008,-2.10578e-002
-7.343750000000e-008,-2.10578e-002
-7.312500000000e-008,-2.10578e-002
-7.281250000000e-008,-2.10578e-002
-7.250000000000e-008,-2.10578e-002
-7.218750000000e-008,-2.10578e-002
-7.187500000000e-008,-2.10578e-002
-7.156250000000e-008,-2.10578e-002
-7.125000000000e-008,-2.10578e-002
-7.093750000000e-008,-2.10578e-002
-7.062500000000e-008,-2.10578e-002
-7.031250000000e-008,-2.10578e-002
